ID,governorate,age,name,gender
695,New Valley,33,Valerie Riley,1
696,Aswan,38,Jennifer Hernandez,1
697,Qena,49,Willie Kennedy,1
698,Beni Suef,45,Elizabeth Ortiz,1
699,Beni Suef,19,William Long,1
700,Minya,80,Dalton Cross,0
701,Gharbiya,32,Rebecca Ross,0
702,New Valley,25,Chelsea Thomas,1
703,Cairo,37,Michael Rollins,1
704,Alexandria,65,James Perry,1
705,New Valley,58,Cindy Gray,0
706,Qena,55,Shawn Brooks,1
707,Fayoum,36,Meghan Ibarra,1
708,South Sinai,25,James Peterson,1
709,Kafr Al sheikh,54,Suzanne Larson,0
710,Port Said,33,Tyler Walter,0
711,South Sinai,25,Douglas Wilson,0
712,Sharkia,25,Wesley Hill,0
713,Alexandria,35,Latasha Bennett,0
714,Dakahlia,74,Vicki Hernandez,1
715,Gharbiya,36,Alison Green,0
716,Giza,41,Lori Jones,0
717,Fayoum,23,Hannah Turner,1
718,Qaliubiya,20,Christine Brown,0
719,Dakahlia,44,Dennis Carr,1
720,Beheira,27,Tammy Ryan,0
721,Kafr Al sheikh,64,Kristi Davis,1
722,Qena,69,Alexandra Stevens,1
723,Suez,74,Jenna Russell,1
724,Damietta,61,Chelsea Williams,0
725,Qena,56,Susan Flores,0
726,Kafr Al sheikh,29,Roberta Parker,0
727,Dakahlia,45,Maureen Maxwell,1
728,Minya,74,Robert Sullivan,1
729,New Valley,73,Mr. William Maldonado,1
730,South Sinai,30,Jose Hall,1
731,Cairo,50,William Leonard,0
732,Qena,30,Randy Rush,0
733,Beni Suef,66,Steven Morris,0
734,Gharbiya,38,Ruben Bautista,1
735,Minya,75,Mary Martinez,0
736,Luxor,30,Nicole Huang,1
737,Fayoum,29,Victoria Dickson,1
738,Fayoum,62,Melanie Hodges,1
739,North Sinai,27,Fernando Howard,1
740,Ismailia,40,Rhonda Pugh,1
741,Aswan,62,Donna Russell,0
742,Damietta,70,Cody Kirk,0
743,Fayoum,68,Brian Peters,1
744,Fayoum,31,Barbara Mitchell,0
745,Fayoum,73,Courtney Howe,1
746,Minya,40,Ronald Walker,0
747,Suez,25,Adam Winters,1
748,Red Sea,72,Jeffrey Jimenez,0
749,Suez,44,Robert Archer DVM,0
750,Port Said,57,William Klein,1
751,Giza,48,Bryan Palmer,0
752,Aswan,62,Curtis Weaver,1
753,Menofia,50,Kayla Tate,0
754,South Sinai,76,Samuel Reynolds,1
755,South Sinai,66,Christina Wood,1
756,Beheira,58,Jeanette Cline,0
757,South Sinai,35,Kristina Evans,0
758,Kafr Al sheikh,73,Albert Rodriguez,0
759,Dakahlia,64,Jenna Johnson,1
760,Beheira,71,Shelby Lopez,0
761,Luxor,34,Austin Kramer,1
762,Luxor,52,Carolyn Dalton,1
763,Menofia,57,Becky Nelson,0
764,Qaliubiya,72,Ashley Jones,0
765,Sohag,44,Dana Wood,0
766,South Sinai,70,Ruth Jenkins,1
767,Assiut,73,Brooke Joseph,0
768,Qena,77,Jason Byrd,1
769,Beheira,27,Joseph Chang,0
770,Qaliubiya,69,Monique Carr,0
771,Sharkia,18,William Archer,1
772,Gharbiya,66,Joseph Harris,1
773,Beni Suef,41,Joanna Brown,0
774,North Sinai,71,Erica Turner,0
775,Aswan,46,Michael Moore,1
776,Luxor,21,Dustin Clark II,0
777,Menofia,60,Tiffany Miller,1
778,Qaliubiya,61,Megan Hudson,0
779,Beni Suef,22,Andrew Mason,1
780,North Sinai,43,Michael Blevins,0
781,Port Said,21,Aaron Parrish,1
782,Dakahlia,51,Kristi Caldwell,0
783,Assiut,33,John Joseph,1
784,Fayoum,33,Gerald Diaz,0
785,Menofia,58,Brian Walters,1
786,North Sinai,35,Natalie Williams,1
787,Beheira,29,Lisa Simmons,0
788,Suez,23,Terry Henderson,1
789,Beni Suef,74,James Peterson,0
790,Sharkia,30,Hannah Calderon,0
791,Red Sea,77,Kristy Evans,0
792,Beni Suef,27,Thomas Figueroa Jr.,1
793,Damietta,42,Richard Murphy,1
794,Ismailia,75,Michael Gill,1
795,Cairo,33,Shawn Brooks,1
796,Assiut,29,Richard Jones,1
797,Luxor,26,Nicole Lynn,0
798,Damietta,52,Wendy Wilson,1
799,Menofia,60,Cathy Ponce,0
800,Luxor,45,Lee Owen,1
801,Damietta,22,Mr. Mark Lopez III,1
802,Menofia,80,Anthony Wood,0
803,Suez,48,Andrew Garcia,1
804,Ismailia,22,Adriana Nunez,0
805,Assiut,80,Robert Hunt,0
806,Aswan,26,John Alvarez,1
807,Dakahlia,60,Alicia Jones,0
808,New Valley,34,Brian Parrish,1
809,Red Sea,32,Christopher Griffin,0
810,North Sinai,27,Benjamin Bray,1
811,Matrouh,41,Cassandra Patrick,1
812,Sharkia,43,Chad Burch,1
813,Cairo,70,Jesus Alexander,1
814,Port Said,20,Alicia Edwards,1
815,Qena,68,Rodney Henderson,0
816,Port Said,80,Scott Lang,1
817,Menofia,72,Maria Johnson,1
818,Alexandria,65,Brandon Smith,1
819,Sohag,46,Edward Ramsey,1
820,Port Said,58,Rick Smith,0
821,North Sinai,77,Marco Sexton,1
822,Alexandria,24,Paula Torres,1
823,Giza,62,John Peters,1
824,Fayoum,65,Reginald Lamb,1
825,Qena,63,Susan Brown,1
826,Ismailia,78,Alyssa Chen,1
827,Port Said,76,Glenn Hughes,1
828,North Sinai,22,Beth Ritter,0
829,Assiut,69,Sharon Parker,1
830,Port Said,31,Michelle Ryan,0
831,Dakahlia,61,Monica Jensen,1
832,Matrouh,79,Todd Bush,0
833,Sohag,29,Morgan Cox,0
834,New Valley,72,John Jackson,1
835,Qena,43,Joann Dawson,1
836,Sharkia,74,Sandy White,1
837,Beheira,76,Brandon Rodriguez,0
838,Red Sea,24,Emily Garcia,1
839,South Sinai,76,Collin Hughes,1
840,Fayoum,46,Christopher Mendoza,1
841,Luxor,47,Jennifer Jones,0
842,Minya,66,Brenda Thompson,1
843,Giza,79,Brittany Flores,1
844,Qaliubiya,53,Sean Price,0
845,Qena,27,Austin Grimes,0
846,Beni Suef,74,Justin Robbins,1
847,Qena,69,Dr. William Jacobs,1
848,Giza,47,Kenneth Smith,0
849,Sohag,53,Christina Wood,0
850,Ismailia,42,Jill Morgan,1
851,South Sinai,49,Andrew Johnson,0
852,Beheira,74,Angela Goodman,0
853,Sharkia,32,Richard Lewis,1
854,Kafr Al sheikh,52,Natasha Meyers,0
855,Port Said,70,Robert Stokes,0
856,South Sinai,63,Justin Hinton,0
857,New Valley,56,Michael Gill,1
858,Menofia,67,Jimmy Young,0
859,Aswan,46,Benjamin Torres,0
860,Suez,69,Christopher Baldwin,0
861,New Valley,45,Katherine Johnson,0
862,Minya,44,Jose Petersen,0
863,Aswan,44,Teresa Rice,0
864,Sohag,77,Bruce Huang,1
865,Beheira,48,Oscar Anderson,0
866,Red Sea,71,Kendra Jensen,1
867,Fayoum,36,Amy Evans,1
868,Damietta,71,Thomas Schneider,1
869,Luxor,49,Thomas Griffith,0
870,Minya,36,James Peterson,0
871,Dakahlia,41,Rachel Holt,0
872,Damietta,37,Jesse Boyle,1
873,Sharkia,35,Julia Kelly,1
874,Gharbiya,53,Justin Garcia,0
875,Damietta,29,Taylor Richardson,0
876,Damietta,25,Jack Miller MD,1
877,Luxor,50,Grant Brewer,1
878,Menofia,47,Jose Williams,1
879,Giza,71,Lori Jones,1
880,Port Said,56,Theresa Anderson,0
881,Aswan,62,Karl Nichols,1
882,Dakahlia,53,Becky Hughes,0
883,Matrouh,74,Justin Wood,1
884,Beni Suef,70,Mary Lee,1
885,Sharkia,19,Gregory Mccall,1
886,Suez,74,Rebecca Thomas,1
887,Sohag,25,Jacob Rivera,1
888,Red Sea,42,Gary Galvan,1
889,Sharkia,63,Lucas Hoover,0
890,Assiut,37,Frances Howard,1
891,Qaliubiya,55,Diane Hunter,1
892,Ismailia,30,Stacey Burnett,1
893,Minya,48,Joel Martin,0
894,Luxor,68,Amanda Washington,0
895,Red Sea,75,Tony Williams,1
896,Red Sea,58,Mr. Gary Williams,1
897,Aswan,31,Jeffrey Mayer,1
898,Menofia,58,James Lawson,0
899,New Valley,45,Elizabeth Martin,0
900,Menofia,62,Ronnie Clark,1
901,Dakahlia,28,Amanda Schmidt,1
902,Menofia,76,Kristin Wilson,0
903,Qaliubiya,28,Sharon Miller,0
904,Port Said,76,Vanessa Jenkins,1
905,Luxor,77,Regina Lawson,1
906,Qaliubiya,80,Phillip Andersen,1
907,Alexandria,50,Bethany Lowe,0
908,Kafr Al sheikh,35,Ricardo Kidd,0
909,Cairo,73,Yvonne Wood,1
910,Gharbiya,30,Laura Velasquez,1
911,Kafr Al sheikh,80,Stephanie Mccullough,0
912,Beni Suef,55,Heather Santiago,0
913,Qena,72,Christopher Archer,0
914,Matrouh,49,Joshua Jones,1
915,Sohag,61,Craig Scott,1
916,Giza,21,Joshua Lee,1
917,Sohag,62,April Hurley,1
918,Minya,28,James Lang,0
919,Cairo,25,Jesse Johnson,1
920,North Sinai,74,James Lang,1
921,Fayoum,25,Jesse Boyle,0
922,Cairo,56,Grant Steele,1
923,Sohag,45,Stacey Howell MD,1
924,Giza,45,Chelsea Williams,0
925,Giza,65,Megan Osborne,0
926,Sharkia,79,Jocelyn Jones,1
927,Minya,23,Tiffany Brown,0
928,Minya,72,Emily Schneider,1
929,Suez,61,Katherine Ward,0
930,Port Said,73,Scott Campbell,1
931,South Sinai,26,Bradley Price,0
932,Qaliubiya,69,Lisa Sullivan,0
933,Aswan,21,Stephanie Adams,0
934,Qena,37,David Parks,0
935,Menofia,28,Timothy Owens,1
936,Beni Suef,26,Andrew Macdonald,0
937,Aswan,73,Julie Weaver,1
938,Qaliubiya,18,Robin Edwards,0
939,Matrouh,20,Victoria Sparks,1
940,Menofia,70,Anthony Collins,1
941,New Valley,35,Cynthia White,1
942,Suez,31,Natalie Allen,1
943,Beheira,29,Eugene Hunt,1
944,New Valley,80,James Lawson,1
945,Sharkia,74,Alex Hicks,1
946,North Sinai,74,Yolanda Snow,1
947,Qena,77,Katrina Thomas,1
948,Damietta,50,Thomas Smith,0
949,Cairo,44,Diane Sanchez,0
950,Beheira,73,Tanya Thomas,0
951,Qena,42,Pamela James,1
952,Assiut,52,April Reeves,1
953,North Sinai,27,Todd Summers,1
954,Cairo,32,David Rodriguez,0
955,Red Sea,64,Timothy Adams,0
956,Damietta,58,Steven Love,1
957,Menofia,63,Joseph Stark,0
958,Qaliubiya,63,Gary Galvan,0
959,Assiut,70,Kristin Morgan,0
960,Fayoum,57,Blake Cohen,0
961,Dakahlia,45,Brad Davenport,0
962,Giza,42,Carrie Mercer,0
963,Qaliubiya,78,Ethan Flores,1
964,Qaliubiya,23,Steven Hardy,1
965,Ismailia,26,Kimberly Jordan,1
966,Cairo,49,Mark Shaw,0
967,Red Sea,21,Danielle Bailey,0
968,Matrouh,41,Brooke Craig,1
969,Giza,25,Stephanie Davenport,1
970,New Valley,25,Jose Mckinney,0
971,Dakahlia,37,Laura Rangel,1
972,New Valley,67,Dawn Hatfield,1
973,Minya,43,Stacy Smith,1
974,Assiut,23,Tammy Silva,0
975,Suez,18,Adam Saunders,0
976,Cairo,33,Robert Brown,0
977,Aswan,46,Yolanda Morgan,0
978,Suez,59,Zachary Pennington,0
979,Giza,20,Donald Sutton,0
980,Gharbiya,34,Craig Lawson,0
981,North Sinai,28,Rebecca Pennington,1
982,New Valley,43,Rebecca Richmond,0
983,Cairo,20,Sean Cline,1
984,Aswan,45,Christopher Hicks,1
985,Cairo,78,Laura Sawyer,0
986,Beni Suef,57,Lisa Johnson,1
987,Kafr Al sheikh,18,Chris Griffith,1
988,South Sinai,42,Emily Hernandez,1
989,Fayoum,65,Peter Osborn,0
990,Suez,27,Eric Cox,1
991,South Sinai,19,Rachel Walker MD,0
992,Minya,48,Gerald Perez,0
993,Dakahlia,54,Gabriella Petersen,1
994,South Sinai,69,Cynthia Nguyen,0
995,Assiut,55,April Edwards,0
996,Aswan,18,Thomas Richardson,1
997,Minya,29,Sandy White,0
998,Beni Suef,60,Linda Armstrong,1
999,Assiut,36,Mary Bailey,0
1000,Assiut,69,Kyle Conner,0
1001,Sohag,20,Douglas Howard,1
1002,Port Said,79,Douglas Smith,1
1003,Beni Suef,46,John Hill,0
1004,Sharkia,21,Timothy Anderson,0
1005,New Valley,40,Troy Anderson,0
1006,Aswan,68,Jeremy Castro,0
1007,Beheira,32,Angelica Burch,0
1008,Damietta,21,Crystal Lewis,0
1009,Assiut,39,Michael Galvan,1
1010,Menofia,71,Isabella Adams,1
1011,North Sinai,46,Madison Sherman,0
1012,Dakahlia,25,Elizabeth Reeves,1
1013,Kafr Al sheikh,24,Scott Rhodes,1
1014,Cairo,60,Breanna Williams,1
1015,South Sinai,30,Juan Diaz,1
1016,Sharkia,61,Andrew Garza,1
1017,Minya,64,Anne Christian,0
1018,Port Said,27,Joshua Griffith,1
1019,Minya,25,Deborah Gray,1
1020,Assiut,78,Kathryn Miller,1
1021,New Valley,57,Michael Fernandez,1
1022,Matrouh,27,Brenda Griffin,0
1023,Beni Suef,65,Bonnie Stafford,1
1024,South Sinai,66,Noah Foster,1
1025,Qaliubiya,42,Edward Mcdonald,1
1026,Ismailia,79,Shannon Walker,1
1027,Port Said,49,Frank Harris,1
1028,Gharbiya,34,Brooke Craig,1
1029,South Sinai,73,Amanda Williams,1
1030,North Sinai,44,Phillip Mosley,1
1031,Aswan,27,David Ward,0
1032,Suez,29,Karen Marshall,1
1033,New Valley,53,Kevin Sanders,0
1034,Sohag,65,Stephanie Sullivan,1
1035,Dakahlia,24,Richard Page,1
1036,Matrouh,68,Christopher Griffin,1
1037,Kafr Al sheikh,72,Felicia Smith,1
1038,North Sinai,67,Mr. William Garcia,1
1039,Alexandria,51,Erika Rodgers,1
1040,South Sinai,28,Spencer Werner,1
1041,Red Sea,80,Caroline Holt,0
1042,Qaliubiya,62,Kayla Scott,0
1043,Gharbiya,28,Laurie Reyes,0
1044,Qaliubiya,55,Paige Kelly,1
1045,Fayoum,80,Timothy Singleton,1
1046,Port Said,51,Daniel Maddox,1
1047,Assiut,60,Misty Mcdonald,1
1048,Beheira,52,Brianna Rodriguez,0
1049,Assiut,44,Brittney Dixon,0
1050,Minya,71,Teresa Lawrence,1
1051,Beni Suef,40,Kevin Wilson,1
1052,Sohag,38,Jared Thompson,0
1053,Qena,54,Jenna Lee,0
1054,Giza,65,Ashley Moore,0
1055,Qena,24,Paul Zimmerman,0
1056,Menofia,40,Katie Petersen,0
1057,Luxor,49,Anita Clark,0
1058,Dakahlia,53,James Salinas,1
1059,Fayoum,77,Monica Gutierrez,0
1060,Gharbiya,36,Travis Snyder,1
1061,Gharbiya,32,Jordan Hendricks,0
1062,Alexandria,20,William Pacheco,0
1063,Fayoum,41,Matthew Johnson DVM,0
1064,Sohag,18,Kylie Stone,1
1065,Sharkia,70,Eric Conner,0
1066,Port Said,32,Lindsey Knight,0
1067,Minya,52,Jonathan Glenn,1
1068,Alexandria,36,Paul Torres,0
1069,Matrouh,60,Tyler Bell,1
1070,Alexandria,74,James Shea,0
1071,Port Said,47,John Miles,0
1072,Qaliubiya,76,Shannon Richards,0
1073,Port Said,18,Russell Clark,1
1074,Beni Suef,58,Matthew Burch,1
1075,Menofia,48,Leah Gomez,0
1076,Qaliubiya,28,Lindsey Carroll,0
1077,Dakahlia,47,Brandi Wall,1
1078,Matrouh,52,Shirley Knox,0
1079,Kafr Al sheikh,45,Lisa Herrera,0
1080,Dakahlia,58,Alexandra Crawford,0
1081,Sohag,22,Elizabeth Hansen,0
1082,Qaliubiya,76,Bruce Thomas,0
1083,Giza,74,Andrew Cook,1
1084,Fayoum,42,Brianna Weeks,0
1085,Alexandria,27,Tyrone Moore,0
1086,Fayoum,18,John Bridges,1
1087,Damietta,25,Erik Montoya,0
1088,North Sinai,21,Harold Parker,1
1089,North Sinai,62,Robert Delgado,1
1090,Kafr Al sheikh,60,Latoya Rogers,0
1091,Cairo,46,Andrea Booker,1
1092,Dakahlia,54,Amber Meyer,0
1093,Sohag,62,Joseph Werner,1
1094,North Sinai,67,William Archer,1
1095,North Sinai,80,Natalie Brown,1
1096,Port Said,53,Meghan Jimenez,0
1097,Ismailia,43,John Wilson,0
1098,Sharkia,37,Brent Dalton,1
1099,Damietta,78,Steven Levine,1
1100,Qena,63,Diamond Velasquez,0
1101,Matrouh,54,Dustin Foley,1
1102,Red Sea,22,Zachary Welch,1
1103,Aswan,27,Kristy Martinez,0
1104,Qaliubiya,38,Sheryl Hernandez,1
1105,Sohag,73,Steve Daniels MD,0
1106,Assiut,58,Steven Church,1
1107,Ismailia,61,Brandy Lewis,0
1108,Ismailia,65,Julie Drake,1
1109,Port Said,34,Sharon Hooper,0
1110,Minya,75,Tony Bryant,0
1111,Dakahlia,77,Brandi Brown,1
1112,Aswan,31,John Fry,1
1113,Port Said,37,Jamie Perry,0
1114,Menofia,64,Tammy Farmer,1
1115,Qena,31,Tricia Thompson,1
1116,Menofia,75,Amanda Lawrence,0
1117,Ismailia,26,Yolanda Palmer,0
1118,Kafr Al sheikh,69,Andrew Gray,0
1119,Luxor,56,Dawn Martinez,1
1120,Menofia,42,Angela Steele,1
1121,Aswan,62,Karen Wolfe,0
1122,New Valley,47,Yolanda Palmer,0
1123,Suez,49,Matthew Walters,1
1124,Ismailia,48,Kyle Clark,0
1125,Damietta,61,Anna Torres,0
1126,Fayoum,76,Alyssa Carroll,0
1127,Qena,46,Kevin Jackson,1
1128,Beni Suef,31,Jeremy Goodwin,0
1129,Qena,31,Kenneth Lewis,0
1130,Gharbiya,28,Mark Graham DDS,1
1131,Cairo,57,Mark Parrish,0
1132,Alexandria,24,Lori Patel,1
1133,Suez,65,Kristen Kelley,1
1134,Assiut,68,Phillip Yates,0
1135,Matrouh,49,Garrett Green,0
1136,Luxor,37,Glen Kelly,1
1137,North Sinai,61,Terry Vargas DDS,0
1138,Qena,28,John Hubbard,0
1139,Red Sea,18,Heather Ortiz,0
1140,North Sinai,69,Catherine Hamilton,1
1141,Beni Suef,24,Christopher Garcia,1
1142,Minya,61,Chad Mckee,0
1143,Red Sea,63,Robin Whitaker,1
1144,Ismailia,53,Elizabeth Mitchell,0
1145,Cairo,55,Leslie Duncan,0
1146,Kafr Al sheikh,79,Ricardo Lowery,1
1147,New Valley,45,Michelle Campbell,0
1148,Qena,40,Robert Henry,1
1149,Beheira,22,Lindsey Herman,0
1150,Sharkia,54,Greg Baker,0
1151,Qena,67,Matthew Thomas,1
1152,Qaliubiya,62,Cole Ramsey,1
1153,Qena,38,Krystal Carter,1
1154,Cairo,56,Jonathan Olsen,0
1155,Beni Suef,24,Jack Rowland,1
1156,Assiut,75,Angela Dawson,1
1157,Dakahlia,78,Amber Washington,0
1158,Beheira,22,Keith Jenkins,1
1159,Ismailia,63,Kenneth Parker,1
1160,Sharkia,30,Dr. Craig Clark,0
1161,Port Said,63,Lisa Silva,0
1162,Qena,65,Michael James,0
1163,Menofia,39,Christine Donovan,0
1164,Fayoum,29,Kathy Martinez,0
1165,Damietta,77,Vernon Fleming,0
1166,Qena,23,Wyatt Thomas,0
1167,Fayoum,25,Gwendolyn Porter,1
1168,Kafr Al sheikh,72,Mrs. Meghan Turner MD,1
1169,Aswan,38,Angela Lee,1
1170,Giza,47,Maurice Wallace,0
1171,Assiut,26,Amanda Cohen,0
1172,Port Said,57,Amanda Phillips,1
1173,Alexandria,37,Brandon Johnson,1
1174,Port Said,36,Kelsey Morris,0
1175,Beni Suef,80,Roberta Daniel,0
1176,Luxor,63,Todd Bush,0
1177,Qena,75,Veronica Cooper,1
1178,Luxor,61,David Weiss,1
1179,Damietta,44,Monica Johnson,0
1180,Beni Suef,62,Sara Tucker,1
1181,Luxor,69,Todd Oneal,0
1182,Ismailia,46,Matthew Rodriguez,0
1183,New Valley,79,Jennifer Morales,0
1184,Minya,36,Linda Gonzalez,0
1185,Beni Suef,46,Anthony Serrano,1
1186,Dakahlia,27,Melvin Collins,0
1187,Matrouh,46,Jonathan Hernandez,1
1188,Aswan,45,Bruce Bowen,1
1189,North Sinai,36,Eric Lamb,0
1190,Damietta,25,William Butler,1
1191,Giza,37,Joseph Huynh,0
1192,North Sinai,37,Amy Sloan,0
1193,Aswan,38,William Castro,0
1194,Sohag,55,Thomas Freeman,1
1195,Menofia,19,Jorge Haynes,1
1196,Gharbiya,18,Jennifer Frazier,1
1197,Sohag,35,David Hart,0
1198,New Valley,63,Michelle Bryant,0
1199,Matrouh,47,Patricia Campbell,0
1200,Gharbiya,23,Thomas Rosales,1
1201,Beni Suef,59,Valerie Franklin,0
1202,North Sinai,27,Heidi Acosta,0
1203,Beheira,79,Rebecca Braun,1
1204,Dakahlia,27,Tim Shepard,1
1205,Ismailia,47,Jeffery Garcia,0
1206,Alexandria,27,Barbara Fleming,1
1207,Sharkia,80,Yvette Kirk,0
1208,New Valley,68,Juan Wood,0
1209,New Valley,20,Christopher Sanders,0
1210,Cairo,43,Kenneth Taylor,0
1211,Red Sea,60,James Jordan,0
1212,Menofia,55,Jasmine Reynolds,1
1213,Gharbiya,75,Melvin Fuller,0
1214,Red Sea,56,Stacy Joseph,1
1215,Alexandria,38,Danielle Allen,0
1216,Ismailia,43,Laura Reeves,0
1217,Kafr Al sheikh,30,Angelica Smith,0
1218,Qena,76,Ryan Lee,0
1219,South Sinai,32,Ann Hall,0
1220,Menofia,31,Matthew Burch,1
1221,Damietta,78,Joshua Bowman,1
1222,Ismailia,22,Michael Davis,1
1223,Sharkia,54,Matthew Anderson DDS,1
1224,Sharkia,19,Rebecca Lopez,1
1225,Minya,39,Travis Williams,0
1226,Beni Suef,70,Craig Hodges,0
1227,Suez,77,Stacy Saunders,0
1228,Kafr Al sheikh,31,Natalie Huang,0
1229,Beheira,32,Madison Fuller,1
1230,Gharbiya,55,Felicia Rodriguez,1
1231,Gharbiya,45,Danielle Porter,0
1232,New Valley,43,Cheyenne Salazar,0
1233,Assiut,76,Kevin Russell,1
1234,Giza,77,Mary Carpenter,1
1235,Gharbiya,44,Antonio Richardson,1
1236,Beheira,67,Monica Fox,1
1237,Matrouh,31,Lisa Perry,1
1238,Giza,79,Rebecca Thomas,0
1239,Matrouh,71,Brittany Contreras,0
1240,Fayoum,49,Gregory Mccall,0
1241,South Sinai,48,Alexis Robles,1
1242,Dakahlia,65,Randall Chan,1
1243,Beheira,48,Deanna Watts,0
1244,Matrouh,32,James Horn,1
1245,South Sinai,37,Brady Page,1
1246,Sharkia,24,Melissa Hanson,1
1247,South Sinai,76,Harold Garcia,1
1248,Port Said,31,Bobby Jenkins,1
1249,Giza,27,Holly Nolan,1
1250,Red Sea,50,Deborah Page,1
1251,Port Said,62,Jacob Ray,1
1252,Port Said,77,Jacqueline Oliver,0
1253,Port Said,42,Allison Humphrey,0
1254,Cairo,62,Steven Harris,0
1255,Kafr Al sheikh,66,Meghan Ibarra,1
1256,Ismailia,58,Edward Fleming,0
1257,Suez,73,Karen Marshall,0
1258,Fayoum,62,Latasha Bennett,0
1259,Aswan,31,Shawn Banks,1
1260,North Sinai,65,Ricky Murphy,0
1261,Port Said,46,Dawn Cole,1
1262,Luxor,21,Timothy Pope,0
1263,Sharkia,79,James Peterson,1
1264,Damietta,64,Kristin Lee,1
1265,Dakahlia,33,Mary Kim,1
1266,New Valley,20,Jennifer Wolfe,0
1267,Qena,58,Daniel Moore,1
1268,Matrouh,46,Donna Kelly,0
1269,Assiut,34,Angela Taylor,1
1270,Dakahlia,45,Eric Morris,0
1271,Sohag,71,Jared Mckee,0
1272,Suez,41,Philip Carson,1
1273,Sharkia,62,Craig Taylor,0
1274,New Valley,41,David Barker,0
1275,Gharbiya,23,Anthony Carroll,1
1276,Beheira,69,Laura Payne,0
1277,Kafr Al sheikh,59,Isabella Mosley,0
1278,Menofia,40,Desiree Jones,0
1279,Kafr Al sheikh,42,James Riggs,0
1280,Aswan,39,Jordan Underwood,1
1281,Suez,32,Lauren Cooper,1
1282,Giza,26,Jordan Lawrence,0
1283,Alexandria,43,Anthony Benson,0
1284,Red Sea,80,Matthew Ramirez,1
1285,Beni Suef,37,Bruce Bowen,1
1286,Red Sea,20,Rachel Campbell,0
1287,New Valley,24,Jodi Garcia,1
1288,Assiut,24,Maria Lopez,1
1289,Cairo,61,Stacy Becker,0
1290,Port Said,18,Melissa Perez,1
1291,Menofia,35,Jennifer Rivera,0
1292,Alexandria,28,Jessica Stephens,0
1293,Kafr Al sheikh,21,Jennifer Barron,1
1294,North Sinai,57,Kristen Mcdonald,1
1295,Kafr Al sheikh,25,Joshua Hatfield,0
1296,North Sinai,62,Alex Carter,1
1297,Aswan,76,George Holt,1
1298,Port Said,38,Sarah Rivers,1
1299,Menofia,37,Ryan Holder,1
1300,Red Sea,72,Kimberly Clark,1
1301,Gharbiya,74,Robin Gordon,0
1302,Matrouh,24,Ashley Molina,0
1303,Kafr Al sheikh,70,Jeffrey Hammond,0
1304,Red Sea,34,Ian Curtis,1
1305,Suez,59,Joel Williams,1
1306,North Sinai,78,Jacob Guerra,0
1307,Assiut,66,Michael Ortiz,1
1308,Menofia,64,Kimberly Kelley,0
1309,North Sinai,40,Jessica Williams,0
1310,Damietta,78,Garrett Berry,0
1311,Giza,29,Joshua Reed,1
1312,Cairo,78,Sarah Johnson,0
1313,Cairo,68,William Burgess,1
1314,Assiut,21,Jeremy Clark,1
1315,Beni Suef,23,Andrea Conrad,1
1316,Alexandria,50,Edwin Davenport,0
1317,Kafr Al sheikh,41,Kimberly Duncan,1
1318,Red Sea,18,Henry Webb,0
1319,Qaliubiya,50,Caitlin Pratt,1
1320,Kafr Al sheikh,21,Natasha Meyers,0
1321,Cairo,46,Jonathan Grant,0
1322,Fayoum,51,Vincent Parker,1
1323,Dakahlia,63,Anthony Moore,0
1324,Suez,33,Shane Hull,1
1325,Damietta,25,Rebecca Spencer,1
1326,Minya,25,Sherry Stone,1
1327,Fayoum,38,Karina Ford,0
1328,New Valley,32,Mary Bailey,0
1329,Sohag,45,Brian Williamson,1
1330,Sharkia,26,Jason Garner,0
1331,Port Said,18,Maxwell Keller,0
1332,Aswan,50,Erin Walker,0
1333,Ismailia,75,Anna Russell MD,1
1334,Luxor,29,George Martinez,1
1335,Gharbiya,22,Marie Cole,1
1336,Kafr Al sheikh,46,Maria Weber,0
1337,Sohag,60,Teresa Gates,1
1338,Giza,59,Angelica Hall,0
1339,Assiut,39,Alexandra Carpenter,1
1340,Beni Suef,56,Debra Ward,0
1341,Qena,28,Shannon Richards,1
1342,South Sinai,37,Chad Brown,1
1343,Gharbiya,39,Glen Garcia,0
1344,Assiut,58,Kimberly Gilbert,1
1345,Ismailia,46,Kathryn Garcia,1
1346,Damietta,36,Sierra Goodman,0
1347,Damietta,22,Jeffrey Price,1
1348,Menofia,75,Jacob Daniel,0
1349,Qaliubiya,78,Dawn Owens,1
1350,Red Sea,38,Tammy Farmer,0
1351,Alexandria,54,Shawn Cruz,0
1352,Beheira,48,Sarah Mason,1
1353,New Valley,74,Kimberly Roberson,0
1354,New Valley,38,Richard Mills,0
1355,Red Sea,79,Toni Ramos,1
1356,Qaliubiya,39,Susan Flores,0
1357,Red Sea,54,Curtis Barnes,1
1358,Fayoum,22,Roberta Parker,0
1359,Damietta,19,Jacqueline Gilbert,1
1360,Minya,39,Joseph Odonnell,0
1361,Ismailia,68,Jennifer Moore,0
1362,South Sinai,23,Lee Miller,1
1363,Assiut,31,William Pacheco,1
1364,Alexandria,59,Erica Goodman,1
1365,Aswan,65,Jacob Shepard,1
1366,Ismailia,55,Jennifer Ferguson,1
1367,Sharkia,58,Joseph Thomas,0
1368,Luxor,76,Anthony Cross,0
1369,Dakahlia,30,James Johnson,0
1370,Aswan,68,Ashley Gonzalez,0
1371,Assiut,27,John Gardner,0
