ID,governorate,age,name,gender
693,Minya,39,John Jacobs,1
694,Red Sea,57,Sherri Adams,0
695,Assiut,26,Ricardo Dominguez,1
696,Gharbiya,71,Lauren Cooper,1
697,Luxor,50,Marisa Allen,1
698,Qaliubiya,27,Rick Rojas,1
699,Kafr Al sheikh,67,Jordan Hendricks,1
700,Giza,69,Wendy Horton,0
701,Luxor,56,Sarah Fields,1
702,Suez,64,Adrian Johnson,0
703,South Sinai,73,Paul Le,0
704,Luxor,18,Alan Simpson III,0
705,Menofia,32,Shannon Banks,1
706,Kafr Al sheikh,25,Dr. Shannon Rose MD,0
707,Qaliubiya,25,Margaret Hoffman,0
708,Luxor,65,Robert Fitzgerald,1
709,Cairo,44,Carol Dixon,0
710,Fayoum,61,Sarah Larson,0
711,Red Sea,79,Tony Woods,1
712,Beheira,31,Robert Parks,1
713,Giza,35,Grant Winters,1
714,Gharbiya,54,Erin Atkins,1
715,Port Said,55,Theresa Parker,1
716,Cairo,19,Bonnie Smith,0
717,Matrouh,58,Tiffany Frazier,1
718,Giza,46,Jimmy Flynn,0
719,North Sinai,71,Charles Huffman,1
720,Sharkia,46,Seth Scott,1
721,Cairo,24,Ashley Garcia,0
722,Matrouh,59,Albert Rodriguez,1
723,New Valley,63,Dr. Tammy Jones,1
724,Beheira,35,Gary Edwards,0
725,Sharkia,79,Alexandra Reed,1
726,Giza,29,Melanie Holt,0
727,Port Said,57,Pamela Kim,0
728,South Sinai,55,Kenneth Taylor,1
729,North Sinai,76,Michelle Patel,0
730,Luxor,55,Victoria Mcfarland,0
731,Qena,75,Randall Cantu,1
732,Gharbiya,74,James Spencer,0
733,Giza,70,Timothy Hunter,1
734,Luxor,19,Lori Reed,0
735,Suez,77,Barbara Smith,0
736,Giza,75,Richard Walker,1
737,Dakahlia,63,Haley Krause,1
738,Assiut,46,Erica Jackson,0
739,Beni Suef,55,David Fritz,1
740,Minya,48,Kimberly Mclaughlin,0
741,Suez,74,Justin Williams,1
742,Giza,21,Jessica Green,1
743,Qena,72,Kayla Thomas,0
744,Assiut,37,Mr. Miguel Fry,1
745,South Sinai,50,Regina Lawson,1
746,Luxor,55,Angela Gonzales,1
747,Sharkia,18,John Joseph,1
748,North Sinai,22,Alan James,0
749,Sharkia,56,Jamie Perry,1
750,Beheira,40,Hector Gentry,1
751,Kafr Al sheikh,72,Melissa Carrillo,1
752,Sharkia,69,Brett Butler,1
753,Qena,24,Victoria Wolf,1
754,Aswan,59,Michele Pollard,1
755,Red Sea,33,James Morrow,0
756,South Sinai,79,Dylan Mcknight Jr.,1
757,Cairo,78,Kimberly Hurst,0
758,Minya,66,Stephen White,1
759,Luxor,28,Jeffrey Lowe,0
760,Fayoum,40,Michael Wright,0
761,Port Said,26,Erin Hernandez,0
762,North Sinai,66,Alice Robertson,0
763,Aswan,18,Kendra Jensen,1
764,Sohag,47,Philip Richmond,0
765,Beni Suef,34,Catherine Phelps,0
766,Damietta,39,Jordan Lawrence,0
767,Matrouh,38,Caitlin Brown,0
768,Red Sea,43,Jessica Graham,1
769,Qena,44,Shawn Fuller,1
770,Ismailia,61,Amanda Greene,1
771,Suez,68,Eric Bailey,0
772,Dakahlia,47,Dawn Roberts,1
773,Kafr Al sheikh,77,Richard Lambert,0
774,Luxor,77,Christine Ferguson,0
775,Minya,20,Dustin Wood,0
776,Minya,26,Jessica Roach,1
777,Ismailia,63,Robin Sullivan,1
778,North Sinai,31,Stephanie Watkins,1
779,Matrouh,75,Sarah Chambers,1
780,Damietta,35,Courtney Medina,1
781,Sohag,61,Jimmy Harris,0
782,Aswan,32,Allison Brennan,1
783,Damietta,39,Ryan Mitchell,1
784,Gharbiya,60,Matthew Flynn,1
785,Sohag,73,Chad Wilson,1
786,Luxor,18,Brad Castro,1
787,Ismailia,75,Sean Reed,1
788,Sohag,21,Justin Montgomery,1
789,Kafr Al sheikh,54,Russell Jones,1
790,Kafr Al sheikh,70,Kristina Baker,0
791,Kafr Al sheikh,18,Ian Lewis,0
792,Fayoum,72,James Boyer,1
793,Dakahlia,30,Zachary King DDS,1
794,Qena,69,Ashley Cruz,1
795,Qena,74,Timothy Mcdonald,1
796,Luxor,48,Carolyn Suarez,1
797,Giza,35,Tina Lee,0
798,Gharbiya,60,Amy Thompson,0
799,Suez,20,Susan Green,1
800,Ismailia,64,Kenneth Wells,1
801,Luxor,20,David Johns,0
802,Red Sea,31,Destiny Phillips,0
803,Luxor,25,Sierra Davidson,0
804,Alexandria,24,David Smith,1
805,South Sinai,79,Sharon Harris,1
806,Suez,68,Joseph Rasmussen,0
807,Suez,56,Patty Woods,0
808,Minya,36,Lori Mckenzie,0
809,Luxor,26,Chad Coleman,0
810,Aswan,52,Ashley Vance,0
811,Matrouh,29,Clayton Cameron,0
812,Sohag,68,Michael Johnson,1
813,Sohag,24,Daniel Murray,0
814,South Sinai,76,Mikayla Alexander,1
815,South Sinai,79,Eric Morris,1
816,Qena,66,Timothy Petty,0
817,Port Said,46,Savannah Baker,1
818,Alexandria,20,Laura Melton,0
819,New Valley,73,Jessica Savage DDS,1
820,Minya,39,Anna Boyle,1
821,Qaliubiya,43,Amber Cruz,0
822,Fayoum,52,Jessica Webb,1
823,Assiut,63,Kevin Huynh,0
824,Aswan,73,Charlene Kerr,1
825,Assiut,58,Ashley Harris,1
826,Aswan,34,Mr. Philip Rios,0
827,Port Said,62,Amy Brewer,1
828,Sharkia,51,Mark White,1
829,Beheira,67,Leslie Washington,1
830,Aswan,39,Gregory Moore,0
831,Assiut,71,Cynthia Alvarez,0
832,Aswan,74,Rachel Lucero,1
833,Dakahlia,59,Jeff Hendricks,1
834,Damietta,73,Elijah Green,0
835,Sharkia,60,Tammy Martinez,0
836,Port Said,75,Steven Schroeder,1
837,Suez,75,Joan Owens,1
838,Red Sea,80,Stephanie Howard,1
839,Alexandria,47,Misty Mueller,0
840,Sohag,39,Todd Moreno,0
841,Fayoum,73,Kathy Williams,1
842,Kafr Al sheikh,70,Mark James,1
843,Aswan,56,Stephanie Johnston,1
844,Damietta,46,Jacob Huerta,0
845,Alexandria,74,Joshua Greene,1
846,Menofia,24,Karen Woods,0
847,Beni Suef,48,Mark Anderson,0
848,Luxor,36,Rodney Martin,0
849,Qena,22,Bradley Shelton,1
850,Red Sea,51,Jason Thompson,1
851,Gharbiya,68,Debra Nash,1
852,Kafr Al sheikh,22,Cynthia Pearson,1
853,South Sinai,32,Frances Howard,0
854,North Sinai,27,Lori Hendrix,0
855,South Sinai,20,Jessica Castillo,0
856,Gharbiya,29,Alexander Taylor,0
857,Red Sea,29,William Wilson,0
858,Alexandria,40,Kenneth Berry,0
859,North Sinai,39,George Maldonado,1
860,Damietta,58,Jordan Vazquez,1
861,Cairo,73,Carrie Duran,0
862,Menofia,64,Joshua Miller,0
863,Alexandria,30,Thomas Figueroa Jr.,0
864,Cairo,33,Craig Taylor,1
865,Gharbiya,31,Kathryn Moore,1
866,Beni Suef,79,Justin Gibbs,0
867,Suez,28,Terri Norris,1
868,Sharkia,69,Lindsey Palmer,0
869,New Valley,23,Edward Williams,1
870,Damietta,29,Karen Martin,0
871,Assiut,71,Elizabeth Webb,1
872,Port Said,36,Andrea Campbell MD,1
873,Red Sea,64,Mark Caldwell,0
874,Aswan,47,Samuel Black,1
875,Kafr Al sheikh,79,Scott Becker,1
876,Qaliubiya,52,Thomas Taylor,1
877,North Sinai,51,Robin Garcia,0
878,Beheira,30,Taylor Alvarado,1
879,Kafr Al sheikh,40,James Jones,0
880,Red Sea,43,Angie Thompson,1
881,Gharbiya,52,Sarah Silva,1
882,New Valley,50,Jamie Johnson,0
883,Dakahlia,78,Michael Hahn,1
884,Qaliubiya,24,John Peters,0
885,North Sinai,77,Leah Flores,0
886,Red Sea,57,Anthony Chavez,1
887,Beni Suef,59,Russell Allen,1
888,Ismailia,29,James Nixon,0
889,Beni Suef,54,Stephanie Chan,1
890,Qaliubiya,74,Jennifer Mcconnell,0
891,Gharbiya,61,Ruth Johnson,0
892,Sharkia,62,Barbara Dean,0
893,New Valley,54,Shirley Thomas,0
894,North Sinai,37,Carol Kim,1
895,Ismailia,56,Patrick Adams,1
896,Ismailia,62,Ronnie Leonard,0
897,Qaliubiya,53,Jessica Pratt,0
898,Assiut,63,Calvin Griffin,1
899,Sohag,60,Jessica Morgan,0
900,Ismailia,33,David Bass,1
901,New Valley,44,Brenda Montgomery,1
902,New Valley,32,Elizabeth Huber,1
903,Beni Suef,41,Brandon Pineda,1
904,Menofia,29,Donald Jenkins,1
905,Damietta,34,Benjamin Morales,1
906,New Valley,31,Brian Marks,0
907,Kafr Al sheikh,32,Scott Barr,1
908,Kafr Al sheikh,18,Andrew Hall,0
909,Cairo,67,Barbara Cox,0
910,Sharkia,61,David Bates,0
911,Suez,65,Veronica Scott,1
912,Luxor,41,James Cortez,1
913,Aswan,23,Katherine Moran,1
914,Beheira,43,Christopher Barnes,1
915,Giza,49,Steven Hernandez,0
916,Minya,37,John Gardner,1
917,Port Said,65,Todd Murray,0
918,Matrouh,77,Diamond Pham,1
919,Red Sea,36,Kimberly Thompson,0
920,North Sinai,43,Jonathan Santiago,1
921,Matrouh,46,Jonathan Grant,0
922,Ismailia,53,Jared Anderson,1
923,Kafr Al sheikh,25,Angela Webster,1
924,Damietta,71,Joshua Kim,0
925,Sharkia,71,Roberto Gonzalez,0
926,Alexandria,73,Ivan Blair,0
927,Gharbiya,67,Brett Butler,0
928,Assiut,41,Nina Gibson,1
929,South Sinai,18,Joseph Odonnell,0
930,Luxor,80,Darius Garcia,1
931,Menofia,44,Gary Galvan,1
932,Aswan,78,Daniel Castro,0
933,Assiut,39,Gina Sloan,1
934,Dakahlia,36,Jonathan Bolton,1
935,Beni Suef,76,Brandy Lucas,1
936,Kafr Al sheikh,40,April Stewart,1
937,Cairo,50,Paul Mcdonald,1
938,Fayoum,41,Ashley Nash,0
939,Fayoum,48,James White,1
940,Qaliubiya,72,Amber Sanchez,0
941,Qaliubiya,57,Louis Blevins,1
942,Sohag,47,David Valdez,0
943,Matrouh,57,James Riggs,1
944,Assiut,30,Caroline Jenkins,0
945,Kafr Al sheikh,23,Krystal Ross,0
946,Qaliubiya,45,Diana Gardner,1
947,Menofia,79,Patricia Leonard,0
948,Beni Suef,24,Andrew Coleman,1
949,Cairo,65,Maxwell Keller,1
950,Sohag,58,Adriana Nunez,0
951,Cairo,78,Juan Wood,0
952,Matrouh,26,Tonya Brown,0
953,Alexandria,54,Barbara Smith,1
954,Kafr Al sheikh,76,Christina Cain,0
955,Menofia,44,Michael Sharp,0
956,Matrouh,46,Daniel Ferguson,1
957,Giza,33,Andrew Wong,0
958,South Sinai,50,Kenneth Becker,1
959,Qena,43,David Moses II,0
960,New Valley,29,Taylor Alvarado,0
961,Beni Suef,55,Tyler Walter,0
962,Menofia,43,Dennis Carr,1
963,Port Said,67,Laura Roberts,1
964,Sohag,33,Amanda Jackson,0
965,Red Sea,72,Crystal Crosby,1
966,Cairo,76,Daniel Thompson,0
967,Sohag,74,Ryan Williams,0
968,Menofia,22,Felicia Smith,0
969,Sohag,18,Marie Alexander,1
970,Menofia,74,Michelle Olsen,0
971,Damietta,37,Barbara Sampson,0
972,Damietta,57,Dennis Merritt,0
973,Ismailia,27,Mrs. Alison Webb,0
974,Kafr Al sheikh,54,Michael Harvey,0
975,Beni Suef,69,Scott Rhodes,0
976,South Sinai,75,Samantha White,0
977,Beheira,80,Austin Castro,0
978,Sharkia,62,Sean Chen,1
979,Beheira,40,Michael Ortiz,0
980,North Sinai,74,John Martin,0
981,Luxor,53,Justin Meyers,1
982,Beheira,47,Tiffany Berg,1
983,Giza,30,Adrienne Myers,1
984,Damietta,51,Sierra Scott,0
985,Luxor,76,Robert Lester,0
986,Sharkia,58,Amanda Spears,0
987,New Valley,23,Paul Gordon,1
988,North Sinai,42,Cynthia Trujillo,1
989,Qena,70,Joseph Rodriguez,1
990,Luxor,65,Paige Mckinney,1
991,Red Sea,60,Thomas Harrington,0
992,Damietta,66,Kayla Hall,0
993,Giza,68,Victor Ross,0
994,Menofia,54,James Hamilton,1
995,Menofia,46,Bruce Zimmerman,1
996,Beheira,20,Austin Meyer,0
997,Dakahlia,40,Adam Irwin,1
998,Alexandria,52,Christian Wheeler,1
999,Beni Suef,20,Michael Morales,0
1000,Matrouh,64,Mrs. Courtney Martin,0
1001,Cairo,70,Amy Harvey,1
1002,Qaliubiya,77,Maria Powell,1
1003,Qaliubiya,51,Emily Wall,0
1004,Ismailia,21,Kenneth Campbell,1
1005,Port Said,27,Zachary Sullivan,0
1006,Fayoum,31,Dustin Clark II,1
1007,Port Said,38,Deborah Chang,0
1008,Alexandria,53,Kristen Hernandez,0
1009,Gharbiya,47,Alex Perry,0
1010,Beheira,23,Nicole Lynn,1
1011,Sohag,41,Alicia Crawford,1
1012,Assiut,65,Robert Hunt,1
1013,Damietta,43,Lisa Hunter,0
1014,Suez,31,Heather Young,1
1015,New Valley,74,Diane Manning,1
1016,Suez,46,Danny Carlson,0
1017,North Sinai,38,Norma Watson,1
1018,Beni Suef,20,Charles Bridges,0
1019,Red Sea,70,Sharon Dixon,1
1020,Assiut,36,Oscar Anderson,0
1021,Red Sea,46,Robert Rhodes,0
1022,North Sinai,36,Jessica Hughes,0
1023,New Valley,41,Maria Gordon,1
1024,Sharkia,53,Amy Wall,1
1025,Dakahlia,57,Marcus Clark,0
1026,Qaliubiya,51,Noah Parrish,1
1027,Sohag,54,Tyler Bennett,1
1028,Luxor,63,Jeffery Stewart,1
1029,Beni Suef,27,Gabriel Thompson,0
1030,Kafr Al sheikh,68,Kenneth Parker,1
1031,Suez,72,John Rose,0
1032,Suez,26,Darlene Foley,0
1033,Fayoum,65,Michael Williams,0
1034,Beni Suef,59,Jamie Miller,1
1035,North Sinai,29,Amanda Morgan,0
1036,North Sinai,35,Jill Hughes,0
1037,Menofia,44,Briana Mitchell,0
1038,Sohag,80,Mark Clay,0
1039,Damietta,60,Troy Hill,1
1040,Ismailia,26,Tabitha Duke,0
1041,Alexandria,46,Rachel Ellis,1
1042,Red Sea,74,Taylor Alvarado,0
1043,New Valley,68,Tina Lee,0
1044,Giza,26,Emily Ewing,1
1045,Luxor,60,Seth Rich,0
1046,Beni Suef,39,Steven Lawrence,1
1047,Sohag,37,Kimberly Armstrong,1
1048,Qena,24,Wendy Peterson,1
1049,Menofia,70,Gloria Deleon,1
1050,Kafr Al sheikh,23,John Owens,1
1051,Cairo,44,Michelle Gomez,1
1052,Aswan,49,Kendra Griffin,0
1053,Beni Suef,32,Cory Simpson,1
1054,Fayoum,58,Veronica Buck,0
1055,Cairo,34,Christopher Cook,1
1056,Assiut,60,Michelle Frank,0
1057,Qaliubiya,41,Brandon Gaines,0
1058,Port Said,49,Eric King,0
1059,New Valley,67,Douglas Navarro,0
1060,Menofia,21,John Good,0
1061,Fayoum,62,Robert Velasquez,0
1062,Port Said,55,Russell Villarreal,1
1063,Suez,58,Shane Clay,0
1064,Menofia,72,Jade Marquez,0
1065,Alexandria,61,James Leblanc,0
1066,Assiut,28,Jennifer Cannon,0
1067,Giza,43,Jason Davis,0
1068,Red Sea,77,Sarah Guzman,1
1069,Sharkia,58,Nicole Gibson,0
1070,New Valley,70,Mark Ortiz,1
1071,New Valley,20,Frank Williams,0
1072,Luxor,30,Cynthia Trujillo,1
1073,Fayoum,69,Derek Grimes,0
1074,Luxor,76,Austin Aguilar,1
1075,New Valley,62,Valerie Riley,0
1076,Red Sea,60,Jo Woodward,0
1077,Sharkia,36,Barbara Chaney,1
1078,Sharkia,70,David Smith,0
1079,Aswan,27,John Turner,0
1080,Fayoum,68,Sarah Smith,0
1081,South Sinai,68,Wayne Lewis,1
1082,South Sinai,40,Nicholas Warren,0
1083,Kafr Al sheikh,68,Jacob Gonzalez,0
1084,Kafr Al sheikh,37,Drew Richards II,1
1085,Qaliubiya,34,Thomas Smith,1
1086,Giza,56,Kevin Lindsey,0
1087,Cairo,76,Amy Anderson,0
1088,Matrouh,66,Nicole Campbell,0
1089,Kafr Al sheikh,39,Gabriel White,0
1090,Ismailia,31,Mr. William Smith,1
1091,Damietta,31,Willie Newman,1
1092,Matrouh,73,Michael Freeman,0
1093,South Sinai,80,Douglas Cruz,1
1094,Luxor,32,Brian Williamson,1
1095,Damietta,30,Shannon Hernandez,0
1096,Suez,53,Cheryl Mclaughlin,1
1097,Assiut,72,Joe Chambers,0
1098,Assiut,18,Nathan Caldwell DDS,1
1099,South Sinai,25,James Melendez,1
1100,Aswan,34,Michael Morales,0
1101,Fayoum,25,Albert Gonzales,1
1102,Qaliubiya,69,Adam Campbell,0
1103,Sharkia,78,Steve Evans,0
1104,Damietta,59,Rebecca Mitchell,0
1105,Aswan,52,Alexis Mathis,0
1106,Beni Suef,63,Robert Marsh,1
1107,Giza,69,Ashley Vance,0
1108,Port Said,18,Kelly Olson,1
1109,Sohag,77,Jason Blair,1
1110,Damietta,42,Brett Johnson,1
1111,Damietta,28,Kelly Gonzales,1
1112,Gharbiya,45,Michael Paul,1
1113,Dakahlia,40,Shannon Johnson DVM,0
1114,Alexandria,28,Sara Moon,1
1115,Giza,40,Jessica Williams,0
1116,Cairo,47,Austin Morris,1
1117,Minya,59,Michelle Jackson,1
1118,Suez,52,Stacey Lewis,1
1119,Giza,49,Angela Calderon,1
1120,South Sinai,69,Craig Scott,0
1121,Suez,73,Jeremy Roberts,1
1122,Menofia,42,Kevin Callahan,0
1123,Sohag,28,Kelly Arnold,1
1124,Aswan,42,Ashley Boyle,0
1125,Beheira,18,Christopher Jones,1
1126,Matrouh,43,David Skinner,1
1127,New Valley,79,Julie Lopez,1
1128,Qaliubiya,61,Ashley Cruz,0
1129,Assiut,20,Stacey Howell MD,1
1130,Fayoum,52,Tiffany Harrison,1
1131,Kafr Al sheikh,55,Gregory Wood,1
1132,Beheira,50,Lindsey Schwartz,0
1133,Red Sea,71,Patrick Sanchez,0
1134,South Sinai,21,Michael George,0
1135,Red Sea,38,Shannon Moses,1
1136,Minya,66,Justin Cooper,0
1137,Gharbiya,19,Christopher Baxter,1
1138,Sharkia,65,Kristopher Patterson,1
1139,Sohag,18,Dr. Johnathan Nolan,1
1140,Alexandria,53,Madeline Cole,1
1141,Damietta,43,Tiffany Love,1
1142,New Valley,73,Derek Thomas,0
1143,Beheira,31,Stephanie Branch,0
1144,Menofia,53,Brian Morrison,0
1145,Qena,23,Gary Alexander,1
1146,Suez,55,Melissa Jackson,1
1147,Kafr Al sheikh,60,Maria Shepherd,0
1148,Qaliubiya,43,Gerald Ali,0
1149,North Sinai,26,Erin Logan,1
1150,Port Said,70,Julie Dunn,1
1151,Sharkia,50,Robert Gonzalez,1
1152,Menofia,64,Stephen Mason,0
1153,Beheira,72,Nicole Cabrera,1
1154,Port Said,63,Kimberly Lewis,1
1155,Menofia,43,Ryan Hall,1
1156,Ismailia,38,Jose Guerrero,1
1157,Red Sea,52,Mary Brown,1
1158,Qena,21,Elizabeth Bass,0
1159,Sohag,32,Charles Reyes,0
1160,Red Sea,65,Elizabeth Flores,1
1161,Red Sea,47,Chad Mueller,1
1162,Fayoum,76,Ian Craig,0
1163,Damietta,79,Logan Reyes,1
1164,Damietta,55,Robert Trujillo,0
1165,Fayoum,77,David Rodgers,0
1166,Ismailia,46,Amy Garza,0
1167,Suez,67,Melissa Fisher,1
1168,Cairo,73,Jennifer Roberson,0
1169,Luxor,44,Wayne Myers,0
1170,Kafr Al sheikh,76,Jeffrey Buchanan,1
1171,Beni Suef,22,Christopher Pearson,1
1172,Qaliubiya,61,Stephen Williams,1
1173,Assiut,32,Dr. Ashley Allen,0
1174,Suez,19,Benjamin Baker,0
1175,Sohag,36,Anthony Santiago,0
1176,Sohag,70,Ashley Graham,0
1177,North Sinai,45,Eileen Nielsen,1
1178,Aswan,58,Elizabeth Higgins,0
1179,Ismailia,62,Blake Rodriguez,0
1180,Matrouh,61,Kaitlyn Johnson,1
1181,Sohag,45,Christopher Watkins,1
1182,Red Sea,45,Chad Harris,1
1183,Damietta,23,John Krause,1
1184,Beheira,44,Sherri Mullins,1
1185,South Sinai,51,Bobby Wood,1
1186,Sharkia,74,Daniel Rivers,1
1187,Port Said,35,Monica Scott,0
1188,Ismailia,20,Jeremy Harvey,0
1189,Matrouh,27,Robert Riggs,0
1190,Luxor,80,Jonathan Bishop,0
1191,Red Sea,26,Gary Hughes,0
1192,Alexandria,50,Earl Sanford,0
1193,New Valley,41,Jonathan Silva,0
1194,Dakahlia,56,Cheyenne Clark,0
1195,Beni Suef,50,Dr. Meagan Becker MD,0
1196,Qaliubiya,75,Julie Henderson,1
1197,Alexandria,60,Heather Conrad,1
1198,Fayoum,34,Melissa Murray,0
1199,Damietta,50,Daniel Kelly,1
1200,Luxor,26,Jacob Stein,1
1201,Sharkia,35,Sarah Shea,1
1202,Beheira,26,Audrey Everett,0
1203,New Valley,32,Steven Rodriguez,1
1204,Fayoum,31,Thomas Hanson,0
1205,Suez,38,Nicholas Ramirez,0
1206,Gharbiya,78,Henry Sweeney,0
1207,Red Sea,74,Billy Fuentes,0
1208,Minya,40,Jennifer Taylor,0
1209,South Sinai,62,Elizabeth Higgins,0
1210,Matrouh,38,Eric Lamb,0
1211,Damietta,26,Aaron Collins,0
1212,Beni Suef,26,Andrew Macdonald,1
1213,Damietta,38,Michael Austin,0
1214,Minya,62,Chris Green,1
1215,New Valley,63,Spencer Johnson,0
1216,Luxor,22,Daniel Gregory,0
1217,Giza,72,Courtney Odonnell,0
1218,Menofia,25,Susan Collins,1
1219,Fayoum,80,Katie Rose,0
1220,Sharkia,25,Teresa Jacobs,0
1221,Aswan,42,Russell Villarreal,0
1222,Matrouh,62,Sandra Lutz,1
1223,Beheira,20,Mitchell Gilbert,1
1224,Menofia,71,Kenneth Harvey,0
1225,Kafr Al sheikh,53,Sean Wilcox,0
1226,Cairo,28,Christopher Olsen,1
1227,Giza,53,Debra Anthony,0
1228,Assiut,18,Leah Long,1
1229,Ismailia,30,Henry Soto,0
1230,Giza,40,Jacob Crawford,0
1231,Qaliubiya,39,Adam Thompson,1
1232,Ismailia,20,Steven Smith,1
1233,New Valley,71,Anna Ingram,1
1234,Fayoum,22,Joshua Walker,1
1235,Matrouh,65,Brandon Allison,1
1236,South Sinai,58,Emily Garcia,0
1237,Suez,29,Bryan Robinson,0
1238,Alexandria,70,Sharon Brown,0
1239,Qena,36,Katherine Thompson,1
1240,Ismailia,41,Jorge Bruce,1
1241,Qaliubiya,43,Rhonda Johnson,0
1242,Ismailia,79,James Brown,0
1243,South Sinai,31,Adam King,0
1244,Giza,54,David Ward,0
1245,Kafr Al sheikh,40,Amanda Ellis,1
1246,Aswan,23,Austin Yang,1
1247,South Sinai,29,Nicholas Stewart,0
1248,Matrouh,60,Joseph Alvarez,1
1249,New Valley,28,James Sosa,0
1250,New Valley,18,Kimberly Bennett,0
1251,Qaliubiya,39,Heather Sandoval,0
1252,Matrouh,32,Kenneth Taylor,0
1253,Luxor,46,Hannah Davidson,1
1254,Port Said,67,April Soto,0
1255,Sharkia,71,Tracy Hill,1
1256,Matrouh,50,Sara Hunt,1
1257,Suez,20,Laura Dodson,1
1258,Ismailia,55,Tyler Walter,1
1259,Gharbiya,76,Louis Carter,1
1260,Red Sea,78,Robert Young,0
1261,Menofia,70,Katherine Coleman,0
1262,Ismailia,20,Matthew Lee,1
1263,Dakahlia,39,Matthew Knight,1
1264,Gharbiya,36,Charles Brown,0
1265,Luxor,60,Karen Ramos,1
1266,Matrouh,70,Maria Gordon,1
1267,Cairo,71,Whitney Shields,0
1268,Giza,79,Patrick Mendez,0
1269,North Sinai,78,Jennifer King,1
1270,North Sinai,72,Lindsey Lopez,1
1271,Qena,42,Jeffrey Buchanan,1
1272,Giza,67,Jordan Vega,1
1273,Menofia,65,Ann Fleming,1
1274,Gharbiya,32,Patricia Doyle,0
1275,Menofia,25,Alyssa James,1
1276,Cairo,42,Mr. Jay Johnson,0
1277,Beheira,21,Robin Manning,1
1278,Sharkia,48,Reginald Fleming,0
1279,Aswan,53,Susan Morgan,1
1280,Matrouh,54,Thomas Rodriguez,1
1281,Menofia,77,Mary Sanchez,0
1282,Red Sea,32,Lawrence Miller,0
1283,Kafr Al sheikh,34,April Weiss,1
1284,New Valley,47,Amy Bailey,1
1285,Beheira,60,Justin Young,0
1286,North Sinai,40,Angelica Wood,1
1287,New Valley,46,Keith Aguilar,1
1288,Suez,69,Tina Huff,1
1289,Suez,52,Russell Smith,0
1290,Suez,26,Eric Lopez,1
1291,Beni Suef,68,Garrett Reid,1
1292,Luxor,78,Andrew Martinez Jr.,1
1293,Giza,33,Holly Williams,1
1294,Port Said,23,Samuel Ward,1
1295,Gharbiya,27,Michael Moss,0
1296,Beheira,55,Tammy Harrison,1
1297,South Sinai,51,Mr. Terry Smith DVM,1
1298,Sharkia,70,Katrina Thomas,0
1299,Sohag,67,Edward Washington,1
1300,Minya,46,Russell Travis,0
1301,Qaliubiya,36,John Hernandez,1
1302,Ismailia,73,Darren Burton,1
1303,Aswan,24,Steve Martinez,0
1304,North Sinai,67,Roger Jenkins,0
1305,Aswan,27,William Gilbert,0
1306,Cairo,29,Stephanie House,0
1307,Matrouh,49,Peter Robinson,0
1308,Minya,30,Jamie Brown,1
1309,Luxor,75,Kathleen White PhD,1
1310,Cairo,59,Fernando Kelly,0
1311,New Valley,72,William Williams,1
1312,South Sinai,71,Teresa Williams,1
1313,Qaliubiya,41,Elizabeth Bryant,1
1314,Beni Suef,67,Craig Schmidt,1
1315,Cairo,44,Tiffany Murphy,0
1316,Aswan,40,Brian Glover,1
1317,Dakahlia,27,Samantha White,1
1318,Sharkia,28,Nicolas Velasquez,1
1319,Beni Suef,60,Eric Mayer,1
1320,Minya,63,Jeffery Garrett,1
1321,Fayoum,28,Jeffrey Lawrence,1
1322,Aswan,74,Courtney Juarez,1
1323,Fayoum,21,Trevor Ross,0
1324,Alexandria,52,Michael Mckay,0
1325,Fayoum,31,Karen Brooks,0
1326,Suez,50,Ashley Ortiz,1
1327,Fayoum,33,Jessica Pratt,1
1328,Matrouh,53,Joseph Wiggins,0
1329,Aswan,28,Ronald Walker,0
1330,New Valley,75,Haley Wall,1
1331,Luxor,41,Todd Johnson,1
1332,Fayoum,19,Yvonne Wood,1
1333,Aswan,36,John Griffin,1
1334,Sohag,59,Anthony Novak,1
1335,New Valley,64,Joanna Nguyen,1
1336,Gharbiya,47,Sean Stevenson,0
1337,Alexandria,68,Mr. Colin West,1
1338,Fayoum,20,Timothy Owens,0
1339,Alexandria,23,Adam Jones,1
1340,Giza,71,Mrs. Crystal Clark,1
1341,Kafr Al sheikh,74,Victoria Hutchinson,1
1342,Cairo,21,Kevin Holmes,0
1343,Luxor,30,John French,1
1344,New Valley,58,Lacey Lopez,0
1345,Kafr Al sheikh,29,Manuel Jones,1
1346,New Valley,79,Lauren Brown,0
1347,Matrouh,59,Erin Mendoza,1
1348,Ismailia,32,Jasmine Clark,0
1349,New Valley,59,Sharon Harris,1
1350,Luxor,68,Steven Morgan,1
1351,Damietta,69,Darren Stone,0
1352,Dakahlia,65,Daryl Rivas,0
1353,Damietta,71,Catherine Hobbs,1
1354,Gharbiya,64,Teresa Jones,0
1355,Port Said,57,Anna Bailey,0
1356,Menofia,43,Joel Gregory,1
1357,Giza,72,Victor Ross,0
1358,Beni Suef,51,Mary Myers,0
1359,Beheira,44,John Patton,0
1360,Menofia,45,Lindsey Lee,1
1361,Giza,70,Zachary Kennedy,0
1362,Aswan,66,Eduardo Nguyen,1
1363,Dakahlia,26,Joseph Coleman,1
1364,Suez,78,Sarah Lewis,1
1365,Aswan,21,Reginald Perez,0
1366,Beni Suef,63,Joanne Shaw,1
1367,Sohag,79,Mark Cruz,0
